year,township,WLN,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2012,burnsville,B-2,DN,1,0,0,0,0,1,0,1,1,1
2012,burnsville,B-2,BT1,0,0,2,14,13,1,1,1,0,1
2012,burnsville,B-2,BT2,0,0,0,0,0,0,0,0,0,0
2012,burnsville,B-2,BT3,0,0,0,0,0,0,0,0,0,0
2012,burnsville,B-3,DN,1,0,0,0,0,0,0,1,0,0
2012,burnsville,B-3,BT1,0,0,0,4,1,1,0,2,0,0
2012,burnsville,B-3,BT2,0,0,0,0,0,0,0,0,0,0
2012,burnsville,B-3,BT3,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-9,DN,0,0,3,0,0,0,0,0,0,0
2012,lakeville,L-9,BT1,0,0,0,15,1,0,0,0,0,0
2012,lakeville,L-9,BT2,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-9,BT3,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-10,DN,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-10,BT1,0,0,0,2,2,0,0,0,0,0
2012,lakeville,L-10,BT2,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-10,BT3,0,0,0,0,0,0,0,0,0,0
2012,south_st_paul,SSP-1,DN,0,0,0,0,0,0,0,0,0,0
2012,south_st_paul,SSP-1,BT1,0,0,0,83,15,0,0,0,0,0
2012,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2012,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-34,DN,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-34,BT1,2,0,0,7,7,0,0,0,0,0
2012,eagan,E-34,BT2,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-34,BT3,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-11,DN,2,2,2,0,0,1,3,0,1,0
2012,eagan,E-11,BT1,0,0,0,323,1,1,0,0,1,0
2012,eagan,E-11,BT2,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-11,BT3,0,0,0,0,0,0,0,0,0,0
2012,burnsville,B-1,DN,3,0,4,0,0,2,1,3,0,1
2012,burnsville,B-1,BT1,3,1,3,76,17,1,1,0,2,1
2012,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2012,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2012,mendota_heights,MH-2,DN,3,0,1,0,0,0,1,2,1,1
2012,mendota_heights,MH-2,BT1,0,0,0,13,2,0,0,1,2,1
2012,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2012,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-8,DN,0,0,0,0,0,2,0,1,1,1
2012,lakeville,L-8,BT1,0,0,1,2,0,0,0,2,1,0
2012,lakeville,L-8,BT2,0,1,7,34,63,0,1,3,8,0
2012,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2012,hastings,H-30,DN,1,0,0,0,0,0,0,0,0,0
2012,hastings,H-30,BT1,2,0,0,234,31,0,0,0,0,0
2012,hastings,H-30,BT2,2,0,0,62,38,0,0,0,0,0
2012,hastings,H-30,BT3,2,0,0,53,11,0,0,0,1,0
2012,rosemount,R-26,DN,0,0,2,0,0,4,0,2,0,0
2012,rosemount,R-26,BT1,1,0,0,31,13,3,0,1,0,0
2012,rosemount,R-26,BT2,0,0,0,0,0,0,0,0,0,0
2012,rosemount,R-26,BT3,0,0,0,0,0,0,0,0,0,0
2012,rosemount,R-1,DN,1,0,0,0,0,1,0,3,1,0
2012,rosemount,R-1,BT1,1,0,0,11,20,2,0,2,1,0
2012,rosemount,R-1,BT2,0,0,0,0,0,0,0,0,0,0
2012,rosemount,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-33,DN,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-33,BT1,0,0,0,8,0,0,0,0,0,0
2012,eagan,E-33,BT2,0,0,0,34,0,0,0,0,0,0
2012,eagan,E-33,BT3,0,0,0,5,2,0,0,0,0,0
2012,mendota_heights,MH-16,DN,0,1,3,0,0,2,0,3,1,1
2012,mendota_heights,MH-16,BT1,1,0,0,6,7,0,2,3,1,0
2012,mendota_heights,MH-16,BT2,0,0,0,0,0,0,0,0,0,0
2012,mendota_heights,MH-16,BT3,0,0,0,0,0,0,0,0,0,0
2012,apple_valley,AV-1,DN,2,0,3,0,0,2,0,0,1,0
2012,apple_valley,AV-1,BT1,1,0,2,6,9,2,0,0,1,0
2012,apple_valley,AV-1,BT2,2,0,2,31,8,3,0,0,1,0
2012,apple_valley,AV-1,BT3,0,0,1,1,4,1,0,0,0,0
2012,farmington,F-7,DN,3,0,4,0,0,2,0,3,0,0
2012,farmington,F-7,BT1,3,0,1,88,16,2,0,3,1,0
2012,farmington,F-7,BT2,0,0,0,0,0,0,0,0,0,0
2012,farmington,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2012,apple_valley,AV-1,DN,3,0,2,0,0,3,1,1,1,2
2012,apple_valley,AV-1,BT1,3,0,0,31,11,2,0,0,0,0
2012,apple_valley,AV-1,BT2,0,0,0,0,0,0,0,0,0,0
2012,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2012,lilydale,pickernel,DN,1,1,3,0,0,1,0,3,1,0
2012,lilydale,pickernel,BT1,0,1,1,0,0,1,0,2,1,0
2012,lilydale,pickernel,BT2,0,0,0,0,0,0,0,0,0,0
2012,lilydale,pickernel,BT3,0,0,0,0,0,0,0,0,0,0
2013,mendota_heights,MH-2,DN,3,1,3,0,0,2,3,4,2,1
2013,mendota_heights,MH-2,BT1,3,1,3,62,6,1,3,2,1,1
2013,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2013,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2013,hastings,H-4,DN,1,2,1,0,0,0,1,2,1,0
2013,hastings,H-4,BT1,0,0,0,0,0,0,0,0,0,0
2013,hastings,H-4,BT2,0,0,0,0,0,0,0,0,0,0
2013,hastings,H-4,BT3,1,0,0,2,2,2,0,0,0,0
2013,rosemount,R-14,DN,1,0,1,0,0,3,3,0,1,0
2013,rosemount,R-14,BT1,2,0,2,268,21,3,3,1,1,0
2013,rosemount,R-14,BT2,0,0,0,0,0,0,0,0,0,0
2013,rosemount,R-14,BT3,0,0,0,0,0,0,0,0,0,0
2013,burnsville,B-1,DN,1,0,0,0,0,2,1,6,4,0
2013,burnsville,B-1,BT1,1,0,5,13,9,0,12,3,4,5
2013,burnsville,B-1,BT2,0,0,4,0,0,0,0,0,0,0
2013,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2013,burnsville,B-3,DN,0,0,2,0,0,0,1,2,0,0
2013,burnsville,B-3,BT1,0,0,0,1,0,0,1,0,0,0
2013,burnsville,B-3,BT2,0,0,0,0,0,0,0,0,0,0
2013,burnsville,B-3,BT3,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-7,DN,1,0,0,0,0,0,0,0,0,0
2013,eagan,E-7,BT1,0,0,5,6,15,2,3,0,2,0
2013,eagan,E-7,BT2,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-7,BT3,0,0,0,0,0,0,0,0,0,0
2013,hastings,H-56,DN,1,0,1,0,0,2,1,3,1,0
2013,hastings,H-56,BT1,2,0,0,3,1,0,0,1,1,0
2013,hastings,H-56,BT2,0,0,0,0,2,0,0,1,1,0
2013,hastings,H-56,BT3,0,0,0,0,3,0,0,0,1,0
2013,west_st_paul,WSP-??,DN,2,0,2,0,0,2,0,4,2,0
2013,west_st_paul,WSP-??,BT1,1,0,0,4,94,0,0,2,1,0
2013,west_st_paul,WSP-??,BT2,0,0,0,0,0,0,0,0,0,0
2013,west_st_paul,WSP-??,BT3,0,0,0,0,0,0,0,0,0,0
2013,west_st_paul,WSP-???,DN,1,0,1,0,0,0,1,1,0,1
2013,west_st_paul,WSP-???,BT1,3,1,0,41,11,0,0,2,2,0
2013,west_st_paul,WSP-???,BT2,0,0,0,0,0,0,0,0,0,0
2013,west_st_paul,WSP-???,BT3,0,0,0,0,0,0,0,0,0,0
2013,rosemount,R-21,DN,0,0,1,0,0,3,1,3,1,0
2013,rosemount,R-21,BT1,2,0,2,31,33,2,1,2,2,0
2013,rosemount,R-21,BT2,0,0,0,0,0,0,0,0,0,0
2013,rosemount,R-21,BT3,0,0,0,0,0,0,0,0,0,0
2013,south_st_paul,SSP-1,DN,1,1,1,0,0,2,0,2,1,0
2013,south_st_paul,SSP-1,BT1,1,1,0,5,7,1,0,3,1,0
2013,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2013,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2013,hastings,H-6,DN,2,2,0,0,0,2,2,5,0,1
2013,hastings,H-6,BT1,0,3,0,937,1000,0,1,1,1,0
2013,hastings,H-6,BT2,0,2,0,0,0,1,1,2,1,0
2013,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2013,apple_valley,AV-1,DN,2,0,2,0,0,1,3,2,0,1
2013,apple_valley,AV-1,BT1,1,0,1,42,7,0,1,0,0,1
2013,apple_valley,AV-1,BT2,0,0,0,0,0,0,0,0,0,0
2013,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2013,apple_valley,AV-11,DN,0,0,2,0,0,1,0,2,1,1
2013,apple_valley,AV-11,BT1,0,0,0,0,0,1,0,0,1,0
2013,apple_valley,AV-11,BT2,0,0,0,0,0,0,0,0,0,0
2013,apple_valley,AV-11,BT3,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-7,DN,0,0,3,0,0,1,0,0,1,1
2013,eagan,E-7,BT1,3,0,11,9,5,0,1,0,0,0
2013,eagan,E-7,BT2,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-7,BT3,0,0,0,0,0,0,0,0,0,0
2013,burnsville,B-10,DN,1,0,1,0,0,1,1,2,3,0
2013,burnsville,B-10,BT1,0,0,0,2,3,1,1,1,0,0
2013,burnsville,B-10,BT2,0,0,0,0,0,0,0,0,0,0
2013,burnsville,B-10,BT3,0,0,0,0,0,0,0,0,0,0
2013,burnsville,B-13,DN,1,0,1,0,0,1,1,2,1,1
2013,burnsville,B-13,BT1,1,0,1,34,4,0,1,1,1,0
2013,burnsville,B-13,BT2,0,0,0,0,0,0,0,0,0,0
2013,burnsville,B-13,BT3,0,0,0,0,0,0,0,0,0,0
2013,hastings,H-57,DN,2,0,3,0,0,0,0,2,1,0
2013,hastings,H-57,BT1,2,0,0,133,22,1,0,1,1,0
2013,hastings,H-57,BT2,1,0,0,22,7,0,1,2,1,0
2013,hastings,H-57,BT3,0,0,0,11,4,0,0,0,1,0
2013,rosemount,R-14,DN,4,0,3,0,0,1,1,1,1,1
2013,rosemount,R-14,BT1,0,0,0,64,52,0,0,0,0,0
2013,rosemount,R-14,BT2,0,0,0,0,0,0,0,0,0,0
2013,rosemount,R-14,BT3,0,0,0,0,0,0,0,0,0,0
2013,mendota_heights,MH-17,DN,3,0,0,0,0,1,0,1,1,0
2013,mendota_heights,MH-17,BT1,3,0,0,474,141,0,0,0,1,0
2013,mendota_heights,MH-17,BT2,0,0,0,0,0,0,0,0,0,0
2013,mendota_heights,MH-17,BT3,0,0,0,0,0,0,0,0,0,0
2013,rosemount,R-26,DN,0,0,0,0,0,2,0,2,0,0
2013,rosemount,R-26,BT1,1,0,1,13,11,2,0,2,1,0
2013,rosemount,R-26,BT2,0,0,0,0,0,0,0,0,0,0
2013,rosemount,R-26,BT3,0,0,0,0,0,0,0,0,0,0
2013,mendota_heights,MH-2,DN,0,0,0,0,0,0,0,0,0,0
2013,mendota_heights,MH-2,BT1,0,0,0,99,25,0,0,0,0,0
2013,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2013,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2013,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2013,lakeville,L-8,BT1,0,0,0,2,9,0,0,0,0,0
2013,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2013,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2013,lakeville,L-7,DN,0,0,0,0,0,0,0,2,0,0
2013,lakeville,L-7,BT1,1,0,1,32,42,0,0,0,0,0
2013,lakeville,L-7,BT2,0,0,0,0,0,0,0,0,0,0
2013,lakeville,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2013,farmington,F-5,DN,1,0,2,0,0,1,0,1,0,0
2013,farmington,F-5,BT1,1,0,0,4,0,0,1,0,0,0
2013,farmington,F-5,BT2,0,0,0,0,0,0,0,0,0,0
2013,farmington,F-5,BT3,0,0,0,0,0,0,0,0,0,0
2013,farmington,F-5,DN,1,0,1,0,0,0,0,1,0,0
2013,farmington,F-5,BT1,0,0,0,6,1,0,0,2,0,0
2013,farmington,F-5,BT2,0,0,0,0,0,0,0,0,0,0
2013,farmington,F-5,BT3,0,0,0,0,0,0,0,0,0,0
2013,farmington,F-3,DN,1,1,0,0,0,2,0,2,1,0
2013,farmington,F-3,BT1,0,0,0,2,0,0,0,1,0,0
2013,farmington,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2013,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2013,farmington,F-6,DN,0,0,3,0,0,1,0,1,0,0
2013,farmington,F-6,BT1,1,0,2,0,6,0,0,1,0,0
2013,farmington,F-6,BT2,0,0,0,0,0,0,0,0,0,0
2013,farmington,F-6,BT3,0,0,0,0,0,0,0,0,0,0
2013,burnsville,B-1,DN,2,0,4,0,0,1,1,3,2,1
2013,burnsville,B-1,BT1,1,1,3,4,3,0,1,1,2,0
2013,burnsville,B-1,BT2,2,0,2,4,6,0,1,0,0,0
2013,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2013,hastings,H-6,DN,0,1,1,0,0,1,3,4,1,0
2013,hastings,H-6,BT1,1,1,0,110,0,1,1,2,1,0
2013,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2013,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2013,apple_valley,AV-20,DN,4,0,3,0,0,3,1,1,1,0
2013,apple_valley,AV-20,BT1,4,0,0,5,4,2,0,0,0,0
2013,apple_valley,AV-20,BT2,0,0,0,0,0,0,0,0,0,0
2013,apple_valley,AV-20,BT3,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-35,DN,2,1,3,0,0,2,1,0,2,0
2013,eagan,E-35,BT1,3,1,1,8,2,2,1,0,0,0
2013,eagan,E-35,BT2,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-35,BT3,0,0,0,0,0,0,0,0,0,0
2013,west_st_paul,WSP-?,DN,1,0,2,0,0,0,1,3,1,0
2013,west_st_paul,WSP-?,BT1,1,1,3,21,9,2,2,1,0,0
2013,west_st_paul,WSP-?,BT2,0,0,0,0,0,0,0,0,0,0
2013,west_st_paul,WSP-?,BT3,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-1,DN,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-1,BT1,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-1,BT2,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-1,BT3,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-35,DN,1,0,3,0,0,3,0,3,0,0
2013,eagan,E-35,BT1,1,0,2,2,1,1,0,0,1,1
2013,eagan,E-35,BT2,0,0,0,0,0,0,0,0,0,0
2013,eagan,E-35,BT3,0,0,0,0,0,0,0,0,0,0
2013,south_st_paul,SSP-1,DN,0,1,1,0,0,1,0,2,1,0
2013,south_st_paul,SSP-1,BT1,1,1,0,0,0,1,0,1,1,0
2013,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,2,1,0
2013,south_st_paul,SSP-1,BT3,0,1,0,1,0,1,0,0,0,0
2013,lakeville,L-8,DN,0,2,1,0,0,2,2,4,1,0
2013,lakeville,L-8,BT1,0,0,1,7,23,0,0,2,0,0
2013,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2013,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2013,south_st_paul,SSP-3,DN,1,0,3,0,0,2,0,3,1,1
2013,south_st_paul,SSP-3,BT1,2,0,3,541,42,1,0,3,2,0
2013,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2013,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2014,burnsville,B-3,DN,1,0,2,0,0,0,3,4,0,1
2014,burnsville,B-3,BT1,0,0,2,21,16,1,3,5,2,1
2014,burnsville,B-3,BT2,0,0,2,8,1,0,2,1,0,0
2014,burnsville,B-3,BT3,0,0,0,0,0,0,0,0,0,0
2014,burnsville,B-1,DN,4,1,3,0,0,2,1,3,2,1
2014,burnsville,B-1,BT1,2,0,3,64,3,2,3,1,3,0
2014,burnsville,B-1,BT2,0,0,2,14,0,1,1,1,1,0
2014,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-56,DN,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-56,BT1,0,0,0,155,39,0,0,0,0,0
2014,hastings,H-56,BT2,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-56,BT3,0,0,0,0,0,0,0,0,0,0
2014,rosemount,R-21,DN,0,0,0,45,71,0,0,1,11,0
2014,rosemount,R-21,BT1,2,0,2,0,0,2,2,4,1,0
2014,rosemount,R-21,BT2,0,0,0,0,0,0,0,0,0,0
2014,rosemount,R-21,BT3,0,0,0,0,0,0,0,0,0,0
2014,rosemount,R-23,DN,1,0,3,0,0,1,1,3,1,0
2014,rosemount,R-23,BT1,0,0,1,7,9,1,1,2,1,0
2014,rosemount,R-23,BT2,0,0,0,0,0,0,0,0,0,0
2014,rosemount,R-23,BT3,0,0,0,0,0,0,0,0,0,0
2014,west_st_paul,WSP-???,DN,2,0,2,0,0,0,0,1,1,1
2014,west_st_paul,WSP-???,BT1,4,0,3,5,16,0,0,3,1,0
2014,west_st_paul,WSP-???,BT2,0,0,0,0,0,0,0,0,0,0
2014,west_st_paul,WSP-???,BT3,0,0,0,0,0,0,0,0,0,0
2014,south_st_paul,SSP-1,DN,0,1,1,0,0,1,0,5,1,0
2014,south_st_paul,SSP-1,BT1,0,1,0,9,1,1,0,1,1,0
2014,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2014,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-4,DN,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-4,BT1,0,0,0,20,33,0,0,0,0,0
2014,hastings,H-4,BT2,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-4,BT3,0,0,0,0,0,0,0,0,0,0
2014,west_st_paul,WSP-11,DN,3,0,2,0,0,0,0,3,1,1
2014,west_st_paul,WSP-11,BT1,0,0,0,3,34,0,1,2,0,0
2014,west_st_paul,WSP-11,BT2,0,0,0,0,0,0,0,0,0,0
2014,west_st_paul,WSP-11,BT3,0,0,0,0,0,0,0,0,0,0
2014,west_st_paul,WSP-5,DN,1,0,1,0,0,1,1,3,1,1
2014,west_st_paul,WSP-5,BT1,3,1,1,81,42,1,2,2,1,1
2014,west_st_paul,WSP-5,BT2,0,0,0,0,0,0,0,0,0,0
2014,west_st_paul,WSP-5,BT3,0,0,0,0,0,0,0,0,0,0
2014,apple_valley,AV-20,DN,3,0,4,0,0,5,1,1,3,1
2014,apple_valley,AV-20,BT1,6,0,0,3,22,2,2,0,2,0
2014,apple_valley,AV-20,BT2,0,0,0,0,0,0,0,0,0,0
2014,apple_valley,AV-20,BT3,0,0,0,0,0,0,0,0,0,0
2014,mendota_heights,MH-2,DN,2,0,4,0,0,1,3,3,2,1
2014,mendota_heights,MH-2,BT1,0,0,0,0,0,0,0,0,0,0
2014,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2014,mendota_heights,MH-2,BT3,4,0,2,405,29,2,4,3,2,1
2014,rosemount,R-1,DN,1,0,1,0,0,1,0,2,2,0
2014,rosemount,R-1,BT1,3,0,1,398,25,1,1,2,1,0
2014,rosemount,R-1,BT2,0,0,0,0,0,0,0,0,0,0
2014,rosemount,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2014,burnsville,B-9,DN,1,0,3,0,0,1,0,3,2,0
2014,burnsville,B-9,BT1,1,0,1,1107,6,1,0,3,1,0
2014,burnsville,B-9,BT2,1,0,2,530,8,1,0,2,2,0
2014,burnsville,B-9,BT3,0,0,0,0,0,0,0,0,0,0
2014,burnsville,B-17,DN,4,0,4,0,0,0,3,2,2,0
2014,burnsville,B-17,BT1,1,0,0,10,1,1,1,1,1,0
2014,burnsville,B-17,BT2,0,0,0,0,0,0,0,0,0,0
2014,burnsville,B-17,BT3,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-6,DN,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-6,BT1,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2014,mendota_heights,MH-9,DN,2,0,2,2,2,1,0,3,1,1
2014,mendota_heights,MH-9,BT1,2,0,2,33,16,1,0,3,1,1
2014,mendota_heights,MH-9,BT2,0,0,0,0,0,0,0,0,0,0
2014,mendota_heights,MH-9,BT3,0,0,0,0,0,0,0,0,0,0
2014,eagan,E-38,DN,0,0,0,0,0,0,0,0,0,0
2014,eagan,E-38,BT1,0,0,0,41,22,0,0,0,0,0
2014,eagan,E-38,BT2,0,0,0,0,0,0,0,0,0,0
2014,eagan,E-38,BT3,0,0,0,0,0,0,0,0,0,0
2014,eagan,E-37,DN,3,0,2,0,0,0,0,1,1,0
2014,eagan,E-37,BT1,5,0,2,80,46,0,0,3,1,0
2014,eagan,E-37,BT2,0,0,0,0,0,0,0,0,0,0
2014,eagan,E-37,BT3,0,0,0,0,0,0,0,0,0,0
2014,farmington,F-5,DN,2,0,2,0,0,1,0,4,2,0
2014,farmington,F-5,BT1,0,0,0,1,5,0,0,1,0,0
2014,farmington,F-5,BT2,0,0,0,0,0,0,0,0,0,0
2014,farmington,F-5,BT3,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-57,DN,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-57,BT1,0,0,0,198,13,0,0,0,0,0
2014,hastings,H-57,BT2,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-57,BT3,0,0,0,0,0,0,0,0,0,0
2014,south_st_paul,SSP-3,DN,1,0,0,0,0,0,1,2,1,1
2014,south_st_paul,SSP-3,BT1,3,0,1,39,3,1,0,1,1,1
2014,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2014,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2014,farmington,F-7,DN,2,0,2,0,0,2,1,3,2,0
2014,farmington,F-7,BT1,2,0,2,6,1,0,0,0,0,0
2014,farmington,F-7,BT2,0,0,0,0,0,0,0,0,0,0
2014,farmington,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2014,farmington,F-3,DN,1,1,3,0,0,1,0,3,2,0
2014,farmington,F-3,BT1,0,1,2,2,1,0,0,1,1,0
2014,farmington,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2014,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2014,burnsville,B-1,DN,4,0,3,0,0,2,2,2,1,1
2014,burnsville,B-1,BT1,3,0,2,72,9,2,1,2,1,0
2014,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2014,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2014,apple_valley,AV-18,DN,2,0,1,0,0,1,0,6,2,1
2014,apple_valley,AV-18,BT1,2,0,1,0,0,0,0,2,0,0
2014,apple_valley,AV-18,BT2,0,0,0,227,31,0,0,0,0,0
2014,apple_valley,AV-18,BT3,0,0,0,0,0,0,0,0,0,0
2014,apple_valley,AV-1,DN,0,0,4,0,0,2,2,2,1,0
2014,apple_valley,AV-1,BT1,3,0,2,82,1,1,2,0,0,0
2014,apple_valley,AV-1,BT2,0,0,1,9,2,1,1,1,1,0
2014,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2014,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2014,lakeville,L-8,BT1,0,0,0,15,20,0,0,0,0,0
2014,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2014,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2014,rosemount,R-21,DN,2,0,2,2,2,2,1,5,1,1
2014,rosemount,R-21,BT1,1,0,2,16,1,1,1,4,2,1
2014,rosemount,R-21,BT2,0,0,0,0,0,0,0,0,0,0
2014,rosemount,R-21,BT3,0,0,0,0,0,0,0,0,0,0
2014,mendota_heights,MH-2,DN,2,0,1,0,19,1,0,3,1,0
2014,mendota_heights,MH-2,BT1,3,0,1,0,0,1,0,2,2,0
2014,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2014,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2014,farmington,F-7,DN,1,1,3,0,0,2,2,3,0,0
2014,farmington,F-7,BT1,2,1,1,25,32,1,0,1,0,0
2014,farmington,F-7,BT2,0,0,0,0,0,0,0,0,0,0
2014,farmington,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2014,west_st_paul,WSP-1,DN,1,0,4,0,0,1,2,1,1,0
2014,west_st_paul,WSP-1,BT1,1,0,3,87,360,0,3,2,1,0
2014,west_st_paul,WSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2014,west_st_paul,WSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2014,south_st_paul,SSP-1,DN,1,0,1,0,0,0,0,3,2,0
2014,south_st_paul,SSP-1,BT1,0,1,1,1,0,0,0,2,1,0
2014,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2014,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2014,lakeville,L-7,DN,0,0,0,0,0,0,0,0,0,0
2014,lakeville,L-7,BT1,0,0,0,6,16,0,0,0,0,0
2014,lakeville,L-7,BT2,0,0,0,0,0,0,0,0,0,0
2014,lakeville,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2014,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2014,lakeville,L-8,BT1,0,0,0,8,2,0,0,0,0,0
2014,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2014,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2014,rosemount,R-26,DN,1,0,3,0,0,0,0,4,0,0
2014,rosemount,R-26,BT1,1,0,3,80,62,0,0,2,0,0
2014,rosemount,R-26,BT2,0,0,0,0,0,0,0,0,0,0
2014,rosemount,R-26,BT3,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-56,DN,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-56,BT1,0,0,0,1,4,0,0,0,0,0
2014,hastings,H-56,BT2,0,0,0,0,0,0,0,0,0,0
2014,hastings,H-56,BT3,0,0,0,0,0,0,0,0,0,0
2014,apple_valley,AV-1,DN,1,1,5,0,0,2,2,1,2,0
2014,apple_valley,AV-1,BT1,5,0,1,33,31,3,3,1,1,0
2014,apple_valley,AV-1,BT2,0,0,0,0,0,0,0,0,0,0
2014,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
